1	0.000947	0
2	0.000998	0
3	0.001080	0
4	0.001164	0
5	0.001247	0
6	0.001337	0
7	0.001418	0
8	0.001497	0
9	0.001586	0
10	0.001670	0
11	0.001759	0
12	0.001840	0
13	0.001924	0
14	0.002011	0
15	0.002098	0
16	0.002181	0
17	0.002267	0
18	0.002349	0
19	0.002436	0
20	0.002521	0
21	0.002606	0
22	0.002691	0
23	0.002773	0
24	0.002860	0
25	0.002946	0
26	0.003027	0
27	0.003114	0
28	0.003239	0
29	0.003307	0
30	0.003367	0
31	0.003479	0
32	0.003539	0
33	0.003621	0
34	0.003707	0
35	0.003793	0
36	0.003875	0
37	0.003962	0
38	0.004045	0
39	0.004131	0
40	0.004256	0
41	0.004492	0
42	0.004998	0
43	0.004736	0
44	0.004821	0
45	0.004855	0
46	0.004768	0
47	0.004809	0
48	0.004897	0
49	0.005042	0
50	0.005080	0
51	0.005170	0
52	0.005311	0
53	0.005321	0
54	0.005425	0
55	0.005543	0
56	0.005595	0
57	0.005662	0
58	0.005765	0
59	0.005887	0
60	0.006033	0
61	0.006022	0
62	0.006086	0
63	0.006186	0
64	0.006255	0
65	0.006338	0
66	0.006427	0
67	0.006509	0
68	0.006595	0
69	0.006716	0
70	0.006764	0
71	0.006870	0
72	0.006934	0
73	0.007020	0
74	0.007155	0
75	0.007186	0
76	0.007295	0
77	0.007359	0
78	0.007466	0
79	0.007529	0
80	0.007617	0
81	0.007702	0
82	0.007787	0
83	0.007866	0
84	0.007952	0
85	0.008041	0
86	0.008123	0
87	0.008210	0
88	0.008291	0
89	0.008444	0
90	0.008461	0
91	0.008550	0
92	0.008631	0
93	0.008718	0
94	0.008825	0
95	0.008894	0
96	0.008972	0
97	0.009060	0
98	0.009146	0
99	0.009229	0
100	0.009313	0
101	0.009401	0
102	0.009488	0
103	0.009568	0
104	0.009651	0
105	0.009741	0
106	0.009849	0
107	0.009904	0
108	0.010017	0
109	0.010078	0
110	0.011154	0
111	0.010804	0
112	0.010389	0
113	0.010492	0
114	0.010500	0
115	0.010643	0
116	0.010729	0
117	0.010760	0
118	0.010844	0
119	0.010931	0
120	0.011035	0
121	0.011120	0
122	0.011182	0
123	0.011268	0
124	0.011389	0
125	0.011460	0
126	0.011525	0
127	0.011659	0
128	0.011712	0
129	0.011779	0
130	0.011862	0
131	0.011950	0
132	0.012075	0
133	0.012118	0
134	0.012222	0
135	0.012294	0
136	0.012374	0
137	0.012459	0
138	0.012540	0
139	0.012630	0
140	0.012716	0
141	0.012798	0
142	0.012905	0
143	0.012968	0
144	0.013054	0
145	0.013135	0
146	0.013223	0
147	0.013307	0
148	0.013417	0
149	0.013500	0
150	0.013563	0
151	0.016237	0
152	0.018008	0
153	0.013870	0
154	0.013946	0
155	0.014052	0
156	0.014128	0
157	0.014160	0
158	0.014345	0
159	0.014328	0
160	0.014430	0
161	0.014499	0
162	0.014622	0
163	0.014698	0
164	0.014799	0
165	0.014860	0
166	0.014921	0
167	0.015006	0
168	0.015091	0
169	0.015204	0
170	0.015258	0
171	0.015346	0
172	0.015434	0
173	0.015545	0
174	0.015679	0
175	0.015686	0
176	0.015772	0
177	0.015876	0
178	0.015942	0
179	0.016029	0
180	0.016111	0
181	0.016196	0
182	0.016307	0
183	0.016364	0
184	0.017577	0
185	0.017017	0
186	0.016774	0
187	0.016773	0
188	0.016870	0
189	0.016877	0
190	0.016965	0
191	0.017048	0
192	0.017127	0
193	0.017280	0
194	0.017329	0
195	0.017432	0
196	0.017490	0
197	0.017558	0
198	0.017642	0
199	0.017727	0
200	0.017833	0
201	0.017897	0
202	0.017982	0
203	0.018066	0
204	0.018148	0
205	0.018270	0
206	0.018324	0
207	0.018425	0
